,sex,age,answer_duration,lived_in_prefecture,lived_in_region,lived_in,lives_in_prefecture,lives_in_region,lives_in,changed_city,a1,b1,c1,d1,e1,f1,g1,h1,i1,j1,a2,b2,c2,d2,e2,f2,g2,h2,i2,j2
221,1,1,190,0,0,0,13,3,0,1,3,8,4,2,7,9,10,1,6,5,0,0,0,0,0,0,0,0,0,0
222,1,2,259,16,3,0,13,3,0,1,9,4,10,8,3,2,5,1,7,6,0,0,0,0,0,0,0,0,0,0
223,1,2,233,13,3,0,14,3,0,1,3,10,8,5,1,4,9,2,7,6,0,0,0,0,0,0,0,0,0,0
224,1,3,303,25,6,1,25,6,1,0,4,8,3,5,6,2,10,1,7,9,0,0,0,0,0,0,0,0,0,0
225,0,2,167,25,6,1,25,6,1,0,7,5,2,10,9,3,8,1,4,6,0,0,0,0,0,0,0,0,0,0
226,0,3,492,45,9,1,45,9,1,0,4,5,8,1,6,7,3,9,10,2,0,0,0,0,0,0,0,0,0,0
227,1,1,315,43,9,1,43,9,1,0,1,3,2,8,10,9,6,4,7,5,0,0,0,0,0,0,0,0,0,0
228,0,4,309,13,3,0,13,3,0,0,6,4,3,7,1,8,9,2,5,10,0,0,0,0,0,0,0,0,0,0
229,1,3,298,0,0,0,0,0,0,0,5,9,1,8,7,3,10,2,4,6,0,0,0,0,0,0,0,0,0,0
230,1,2,238,26,6,1,26,6,1,0,8,3,5,7,4,2,6,1,9,10,1,9,4,5,8,7,2,6,3,10
231,1,2,357,8,3,0,8,3,0,0,4,7,2,3,9,10,6,5,1,8,0,0,0,0,0,0,0,0,0,0
232,1,2,220,30,7,1,30,7,1,0,4,5,3,6,10,9,2,1,7,8,0,0,0,0,0,0,0,0,0,0
233,1,1,205,39,9,1,39,9,1,0,8,1,4,5,10,9,7,2,3,6,0,0,0,0,0,0,0,0,0,0
234,0,2,236,11,3,0,11,3,0,0,2,4,6,10,9,5,3,1,8,7,3,9,2,6,8,5,10,1,4,7
235,0,2,299,26,6,1,26,6,1,0,1,7,5,8,2,4,9,3,6,10,0,0,0,0,0,0,0,0,0,0
236,0,2,231,13,3,0,13,3,0,0,6,2,5,4,3,10,9,1,7,8,0,0,0,0,0,0,0,0,0,0
237,0,0,287,44,9,1,44,9,1,0,5,7,1,9,6,4,8,3,2,10,0,0,0,0,0,0,0,0,0,0
238,0,3,303,0,0,0,0,0,0,0,6,4,2,5,10,8,9,3,1,7,0,0,0,0,0,0,0,0,0,0
239,0,3,296,18,5,0,18,5,0,0,2,1,3,7,10,9,8,6,4,5,0,0,0,0,0,0,0,0,0,0
240,1,2,275,8,3,0,14,3,0,1,5,7,3,6,2,9,8,1,4,10,0,0,0,0,0,0,0,0,0,0
241,1,3,244,13,3,0,14,3,0,1,4,1,3,6,8,7,9,2,5,10,0,0,0,0,0,0,0,0,0,0
242,1,3,304,7,2,0,7,2,0,0,4,5,7,1,3,6,10,2,8,9,0,0,0,0,0,0,0,0,0,0
243,1,2,367,16,3,0,13,3,0,1,6,4,2,5,10,3,8,1,7,9,0,0,0,0,0,0,0,0,0,0
244,0,1,283,25,6,1,25,6,1,0,5,8,1,4,6,10,2,7,3,9,0,0,0,0,0,0,0,0,0,0
245,0,3,302,18,5,0,18,5,0,0,8,5,6,1,3,4,10,2,7,9,0,0,0,0,0,0,0,0,0,0
246,1,2,328,18,5,0,18,5,0,0,5,10,2,3,6,1,8,4,7,9,0,0,0,0,0,0,0,0,0,0
247,1,1,312,34,7,1,34,7,1,0,5,3,2,8,6,7,10,1,4,9,0,0,0,0,0,0,0,0,0,0
248,0,5,349,17,4,0,17,4,0,0,3,9,5,6,7,2,8,4,1,10,0,0,0,0,0,0,0,0,0,0
249,1,1,219,13,3,0,29,6,1,1,5,4,7,3,2,10,8,1,6,9,0,0,0,0,0,0,0,0,0,0
250,0,3,413,42,9,1,13,3,0,1,3,7,2,6,4,5,9,1,8,10,0,0,0,0,0,0,0,0,0,0
251,0,5,373,14,3,0,13,3,0,1,5,9,2,7,8,10,4,1,3,6,0,0,0,0,0,0,0,0,0,0
252,1,0,246,12,3,0,12,3,0,0,4,8,3,9,10,6,7,1,2,5,0,0,0,0,0,0,0,0,0,0
253,1,1,230,26,6,1,26,6,1,0,6,8,3,4,1,5,9,2,7,10,3,7,5,2,6,1,9,4,8,10
254,0,1,330,16,3,0,16,3,0,0,7,10,5,1,8,6,2,4,3,9,0,0,0,0,0,0,0,0,0,0
255,1,0,433,25,6,1,25,6,1,0,9,7,4,8,5,1,10,3,2,6,0,0,0,0,0,0,0,0,0,0
256,0,3,238,13,3,0,24,5,0,1,6,4,7,9,2,1,8,3,5,10,0,0,0,0,0,0,0,0,0,0
257,0,3,350,35,8,1,35,8,1,0,3,10,6,2,7,4,5,1,8,9,0,0,0,0,0,0,0,0,0,0
258,0,1,171,13,3,0,13,3,0,0,2,6,4,1,8,10,9,3,5,7,0,0,0,0,0,0,0,0,0,0
259,1,2,646,29,6,1,26,6,1,1,4,1,6,3,2,9,8,5,7,10,0,0,0,0,0,0,0,0,0,0
260,1,1,429,43,9,1,43,9,1,0,4,9,1,6,2,3,10,5,8,7,0,0,0,0,0,0,0,0,0,0
261,0,3,244,2,1,0,8,3,0,1,5,7,4,9,2,1,10,3,6,8,0,0,0,0,0,0,0,0,0,0
262,1,2,284,34,7,1,31,7,1,1,7,5,6,8,1,2,9,3,4,10,0,0,0,0,0,0,0,0,0,0
263,1,3,431,14,3,0,14,3,0,0,6,9,4,5,1,3,10,2,7,8,0,0,0,0,0,0,0,0,0,0
264,0,3,312,42,9,1,42,9,1,0,1,9,3,5,6,7,8,2,4,10,0,0,0,0,0,0,0,0,0,0
265,0,1,260,31,7,1,31,7,1,0,9,2,7,4,1,3,10,5,6,8,0,0,0,0,0,0,0,0,0,0
266,0,4,656,43,9,1,43,9,1,0,3,6,4,7,1,5,9,2,8,10,0,0,0,0,0,0,0,0,0,0
267,0,3,444,11,3,0,11,3,0,0,3,8,1,2,4,9,10,7,5,6,0,0,0,0,0,0,0,0,0,0
268,1,3,177,7,2,0,7,2,0,0,6,7,2,9,5,4,8,1,3,10,0,0,0,0,0,0,0,0,0,0
269,1,3,453,13,3,0,24,5,0,1,4,1,3,5,10,8,6,2,7,9,0,0,0,0,0,0,0,0,0,0
270,1,3,190,12,3,0,12,3,0,0,1,7,4,2,8,9,5,3,6,10,0,0,0,0,0,0,0,0,0,0
271,1,0,226,26,6,1,26,6,1,0,3,9,2,6,8,7,10,1,5,4,0,0,0,0,0,0,0,0,0,0
272,0,2,192,0,0,0,0,0,0,0,6,10,2,7,9,3,5,1,4,8,0,0,0,0,0,0,0,0,0,0
273,0,1,221,25,6,1,25,6,1,0,4,8,1,5,9,2,10,3,6,7,0,0,0,0,0,0,0,0,0,0
274,0,2,239,6,1,0,6,1,0,0,10,8,5,4,2,1,7,3,6,9,6,2,3,7,8,4,10,5,1,9
275,0,2,338,7,2,0,11,3,0,1,2,1,7,8,4,6,10,5,3,9,0,0,0,0,0,0,0,0,0,0
276,0,3,415,29,6,1,27,6,1,1,3,6,1,8,9,7,5,2,4,10,0,0,0,0,0,0,0,0,0,0
277,1,2,242,16,3,0,16,3,0,0,3,7,5,6,4,2,9,1,8,10,0,0,0,0,0,0,0,0,0,0
278,1,0,282,12,3,0,12,3,0,0,4,6,2,8,10,3,9,1,5,7,0,0,0,0,0,0,0,0,0,0
279,1,1,248,36,8,1,36,8,1,0,3,10,1,2,8,9,7,4,5,6,0,0,0,0,0,0,0,0,0,0
280,1,2,243,14,3,0,14,3,0,0,8,9,3,4,10,1,7,2,5,6,0,0,0,0,0,0,0,0,0,0
281,0,2,446,13,3,0,13,3,0,0,5,7,4,9,3,2,8,1,6,10,0,0,0,0,0,0,0,0,0,0
282,0,1,210,14,3,0,14,3,0,0,4,2,6,10,3,7,1,5,8,9,0,0,0,0,0,0,0,0,0,0
283,0,1,253,5,1,0,29,6,1,1,6,1,8,7,4,3,9,2,5,10,0,0,0,0,0,0,0,0,0,0
284,0,2,274,17,4,0,17,4,0,0,6,8,2,3,10,9,4,1,5,7,0,0,0,0,0,0,0,0,0,0
285,1,2,318,18,5,0,14,3,0,1,3,4,2,8,9,10,7,1,5,6,0,0,0,0,0,0,0,0,0,0
286,1,3,227,26,6,1,26,6,1,0,1,6,4,7,3,10,9,5,2,8,0,0,0,0,0,0,0,0,0,0
287,0,1,215,11,3,0,11,3,0,0,9,8,3,7,5,2,6,1,4,10,0,0,0,0,0,0,0,0,0,0
288,1,1,313,1,1,0,13,3,0,1,5,3,7,6,1,8,4,2,9,10,0,0,0,0,0,0,0,0,0,0
289,0,2,362,13,3,0,13,3,0,0,10,9,4,7,6,8,3,1,2,5,0,0,0,0,0,0,0,0,0,0
290,1,2,425,19,5,0,19,5,0,0,1,10,4,3,9,2,8,5,7,6,0,0,0,0,0,0,0,0,0,0
291,1,2,291,30,7,1,40,9,1,1,4,1,7,6,2,10,3,5,9,8,0,0,0,0,0,0,0,0,0,0
292,0,3,229,13,3,0,13,3,0,0,3,8,4,9,10,5,1,6,2,7,6,2,9,3,8,5,1,10,7,4
293,0,0,229,23,6,1,23,6,1,0,3,8,2,4,10,7,9,1,5,6,0,0,0,0,0,0,0,0,0,0
294,1,2,245,14,3,0,14,3,0,0,2,10,8,3,1,9,4,6,7,5,4,5,2,9,10,1,6,3,7,8
295,1,1,192,31,7,1,31,7,1,0,8,2,5,4,9,10,1,3,7,6,0,0,0,0,0,0,0,0,0,0
296,0,1,223,25,6,1,25,6,1,0,3,5,1,7,4,2,9,6,8,10,0,0,0,0,0,0,0,0,0,0
297,1,0,280,13,3,0,13,3,0,0,2,9,3,6,10,5,8,1,4,7,0,0,0,0,0,0,0,0,0,0
298,1,1,239,26,6,1,26,6,1,0,3,5,9,1,10,6,4,2,8,7,0,0,0,0,0,0,0,0,0,0
299,1,1,246,18,5,0,18,5,0,0,5,10,2,6,9,1,7,3,4,8,1,2,4,5,10,6,9,3,7,8
300,1,2,283,11,3,0,12,3,0,1,5,7,2,10,3,4,6,1,9,8,0,0,0,0,0,0,0,0,0,0
301,0,1,193,27,6,1,27,6,1,0,8,5,2,9,7,6,1,4,3,10,0,0,0,0,0,0,0,0,0,0
302,0,2,371,3,1,0,3,1,0,0,5,10,2,7,4,3,6,1,9,8,0,0,0,0,0,0,0,0,0,0
303,0,4,678,11,3,0,11,3,0,0,7,5,2,6,1,9,10,3,8,4,0,0,0,0,0,0,0,0,0,0
304,0,2,244,17,4,0,17,4,0,0,4,1,5,8,6,7,9,2,3,10,0,0,0,0,0,0,0,0,0,0
305,1,1,269,26,6,1,26,6,1,0,5,2,7,6,4,3,9,1,8,10,0,0,0,0,0,0,0,0,0,0
306,0,1,215,10,3,0,11,3,0,1,6,3,2,4,8,10,5,1,7,9,0,0,0,0,0,0,0,0,0,0
307,1,2,266,20,2,0,13,3,0,1,2,4,7,6,1,9,10,3,5,8,0,0,0,0,0,0,0,0,0,0
308,1,3,498,7,2,0,18,5,0,1,3,5,6,9,1,2,10,4,7,8,0,0,0,0,0,0,0,0,0,0
309,1,2,221,14,3,0,14,3,0,0,5,4,6,9,2,1,8,3,7,10,0,0,0,0,0,0,0,0,0,0
310,0,3,206,0,0,0,0,0,0,0,6,10,2,5,1,9,8,3,4,7,0,0,0,0,0,0,0,0,0,0
311,0,4,743,30,7,1,30,7,1,0,9,6,3,7,2,1,10,4,5,8,0,0,0,0,0,0,0,0,0,0
312,1,1,222,16,3,0,18,5,0,1,2,8,5,1,9,10,7,4,6,3,0,0,0,0,0,0,0,0,0,0
313,1,1,252,10,3,0,10,3,0,0,4,8,3,2,10,9,7,1,6,5,0,0,0,0,0,0,0,0,0,0
314,0,5,329,6,1,0,11,3,0,1,3,2,1,9,8,4,7,6,5,10,0,0,0,0,0,0,0,0,0,0
315,0,2,253,14,3,0,14,3,0,0,6,2,9,7,4,5,8,1,3,10,0,0,0,0,0,0,0,0,0,0
316,0,2,233,14,3,0,14,3,0,0,2,8,1,9,7,4,5,6,3,10,9,3,4,10,2,5,6,1,7,8
317,0,2,226,13,3,0,13,3,0,0,6,7,2,8,4,5,9,1,3,10,0,0,0,0,0,0,0,0,0,0
318,1,2,284,26,6,1,26,6,1,0,3,1,5,2,10,9,8,6,4,7,4,6,2,8,3,5,7,1,9,10
319,0,2,785,26,6,1,8,3,0,1,6,1,5,9,3,8,4,2,7,10,0,0,0,0,0,0,0,0,0,0
320,0,4,445,26,6,1,26,6,1,0,9,1,5,10,8,6,2,7,3,4,0,0,0,0,0,0,0,0,0,0
321,0,2,241,31,7,1,14,3,0,1,2,10,1,3,6,5,7,4,8,9,0,0,0,0,0,0,0,0,0,0
322,1,1,222,26,6,1,26,6,1,0,9,3,6,5,1,4,10,2,8,7,0,0,0,0,0,0,0,0,0,0
323,0,3,210,0,0,0,0,0,0,0,2,3,7,6,8,4,1,10,5,9,0,0,0,0,0,0,0,0,0,0
324,0,2,318,4,1,0,4,1,0,0,2,8,6,7,9,10,3,5,4,1,0,0,0,0,0,0,0,0,0,0
325,0,1,224,17,4,0,17,4,0,0,8,2,6,1,4,5,10,3,7,9,0,0,0,0,0,0,0,0,0,0
326,0,1,173,19,5,0,19,5,0,0,2,9,4,6,3,1,7,10,5,8,0,0,0,0,0,0,0,0,0,0
327,0,0,240,10,3,0,10,3,0,0,6,8,3,5,10,2,7,1,9,4,0,0,0,0,0,0,0,0,0,0
328,1,0,268,16,3,0,16,3,0,0,4,9,2,1,10,6,7,3,5,8,0,0,0,0,0,0,0,0,0,0
329,1,2,348,13,3,0,13,3,0,0,3,10,5,4,9,2,7,1,6,8,0,0,0,0,0,0,0,0,0,0
330,1,2,312,10,3,0,10,3,0,0,1,6,2,3,10,9,7,8,4,5,0,0,0,0,0,0,0,0,0,0
331,0,1,261,12,3,0,12,3,0,0,2,8,7,4,3,6,10,1,5,9,0,0,0,0,0,0,0,0,0,0
332,1,2,179,39,9,1,25,6,1,1,7,9,4,6,2,1,8,3,5,10,0,0,0,0,0,0,0,0,0,0
333,0,1,265,8,3,0,4,1,0,1,7,2,3,6,10,5,8,1,4,9,0,0,0,0,0,0,0,0,0,0
334,1,0,260,18,5,0,18,5,0,0,8,4,7,3,10,2,9,1,5,6,0,0,0,0,0,0,0,0,0,0
335,1,3,261,18,5,0,18,5,0,0,6,7,5,3,1,2,8,10,4,9,0,0,0,0,0,0,0,0,0,0
336,1,1,233,8,3,0,8,3,0,0,2,10,6,7,9,1,3,4,8,5,0,0,0,0,0,0,0,0,0,0
337,1,2,252,39,9,1,39,9,1,0,8,7,3,5,6,1,9,2,4,10,0,0,0,0,0,0,0,0,0,0
338,0,3,326,30,7,1,29,6,1,1,5,6,7,8,4,3,9,1,2,10,0,0,0,0,0,0,0,0,0,0
339,0,1,204,0,0,0,0,0,0,0,5,7,4,6,1,2,9,3,8,10,3,5,8,7,1,4,9,2,6,10
340,1,2,236,13,3,0,13,3,0,0,5,9,2,7,8,1,10,4,3,6,2,8,6,5,4,3,9,1,7,10
341,1,1,185,7,2,0,14,3,0,1,5,7,2,9,6,4,8,1,3,10,0,0,0,0,0,0,0,0,0,0
342,1,1,290,24,5,0,24,5,0,0,8,6,5,7,2,1,9,3,4,10,0,0,0,0,0,0,0,0,0,0
343,1,2,294,22,2,0,22,2,0,0,2,1,6,3,8,10,5,7,4,9,0,0,0,0,0,0,0,0,0,0
344,1,2,380,14,3,0,13,3,0,1,10,5,1,2,3,6,7,4,8,9,0,0,0,0,0,0,0,0,0,0
345,0,2,228,40,9,1,18,5,0,1,8,4,3,6,9,10,5,2,1,7,0,0,0,0,0,0,0,0,0,0
346,0,2,348,6,1,0,12,3,0,1,1,2,8,7,3,4,5,6,10,9,0,0,0,0,0,0,0,0,0,0
347,1,0,521,13,3,0,13,3,0,0,6,3,7,8,5,1,9,2,4,10,0,0,0,0,0,0,0,0,0,0
348,1,3,317,19,5,0,18,5,0,1,4,3,5,7,9,1,8,2,6,10,0,0,0,0,0,0,0,0,0,0
349,1,3,306,13,3,0,25,6,1,1,7,3,5,6,4,10,8,1,2,9,0,0,0,0,0,0,0,0,0,0
350,1,3,257,29,6,1,26,6,1,1,7,2,4,6,9,8,5,1,3,10,0,0,0,0,0,0,0,0,0,0
351,0,3,219,21,2,0,21,2,0,0,4,5,6,9,2,3,8,1,7,10,0,0,0,0,0,0,0,0,0,0
352,0,1,327,43,9,1,43,9,1,0,7,1,4,5,3,2,6,8,9,10,0,0,0,0,0,0,0,0,0,0
353,1,2,478,12,3,0,12,3,0,0,7,9,3,2,10,4,6,1,5,8,0,0,0,0,0,0,0,0,0,0
354,0,3,225,19,5,0,19,5,0,0,6,1,2,4,7,10,8,3,5,9,0,0,0,0,0,0,0,0,0,0
355,0,2,290,29,6,1,13,3,0,1,7,5,6,9,2,4,10,1,3,8,0,0,0,0,0,0,0,0,0,0
356,0,1,239,18,5,0,18,5,0,0,7,5,3,10,9,8,4,2,1,6,0,0,0,0,0,0,0,0,0,0
357,1,1,243,13,3,0,13,3,0,0,1,10,9,5,2,3,7,4,6,8,4,8,2,1,10,9,3,7,6,5
358,1,1,264,15,4,0,13,3,0,1,7,5,4,8,1,3,9,2,6,10,0,0,0,0,0,0,0,0,0,0
359,0,3,260,14,3,0,14,3,0,0,6,7,2,3,5,10,8,1,4,9,0,0,0,0,0,0,0,0,0,0
360,1,1,329,13,3,0,13,3,0,0,2,3,7,9,10,4,1,6,5,8,0,0,0,0,0,0,0,0,0,0
361,1,1,257,12,3,0,12,3,0,0,3,2,4,5,10,8,6,1,7,9,0,0,0,0,0,0,0,0,0,0
362,1,1,180,43,9,1,43,9,1,0,10,3,8,7,1,4,5,2,9,6,0,0,0,0,0,0,0,0,0,0
363,1,1,346,43,9,1,43,9,1,0,1,5,2,6,10,9,8,4,3,7,0,0,0,0,0,0,0,0,0,0
364,0,2,310,29,6,1,26,6,1,1,10,2,5,1,6,3,7,4,8,9,0,0,0,0,0,0,0,0,0,0
365,1,2,506,17,4,0,14,3,0,1,9,3,5,6,1,4,8,2,7,10,0,0,0,0,0,0,0,0,0,0
366,1,3,279,13,3,0,14,3,0,1,5,10,7,6,9,3,1,8,4,2,0,0,0,0,0,0,0,0,0,0
367,1,2,255,13,3,0,13,3,0,0,4,1,7,9,5,8,3,2,6,10,6,5,1,10,9,2,7,3,4,8
368,1,2,215,16,3,0,16,3,0,0,4,1,8,10,6,3,7,9,2,5,0,0,0,0,0,0,0,0,0,0
369,0,1,224,14,3,0,14,3,0,0,5,6,3,10,9,1,4,2,7,8,0,0,0,0,0,0,0,0,0,0
370,0,2,369,12,3,0,12,3,0,0,5,10,4,2,1,9,7,3,6,8,0,0,0,0,0,0,0,0,0,0
371,0,0,349,24,5,0,24,5,0,0,10,7,5,1,2,4,9,6,3,8,0,0,0,0,0,0,0,0,0,0
372,0,3,228,26,6,1,29,6,1,1,7,8,5,1,3,6,10,4,2,9,0,0,0,0,0,0,0,0,0,0
373,1,1,364,18,5,0,18,5,0,0,2,10,4,6,9,5,8,1,3,7,0,0,0,0,0,0,0,0,0,0
374,1,2,165,36,8,1,11,3,0,1,5,2,6,7,3,4,10,1,8,9,0,0,0,0,0,0,0,0,0,0
375,1,0,250,11,3,0,4,1,0,1,2,7,5,8,3,4,9,1,6,10,0,0,0,0,0,0,0,0,0,0
376,1,2,346,13,3,0,11,3,0,1,3,10,2,4,1,6,9,7,5,8,0,0,0,0,0,0,0,0,0,0
377,1,1,209,26,6,1,26,6,1,0,4,8,2,3,9,1,6,5,7,10,6,1,3,5,4,7,8,2,9,10
378,1,2,221,16,3,0,14,3,0,1,4,8,7,3,6,2,9,1,5,10,0,0,0,0,0,0,0,0,0,0
379,1,1,212,13,3,0,13,3,0,0,10,5,4,6,2,3,9,1,7,8,0,0,0,0,0,0,0,0,0,0
380,0,4,372,26,6,1,25,6,1,1,5,10,4,6,3,2,9,1,7,8,0,0,0,0,0,0,0,0,0,0
381,0,1,263,26,6,1,26,6,1,0,1,4,7,2,9,8,3,6,5,10,0,0,0,0,0,0,0,0,0,0
382,0,1,165,11,3,0,11,3,0,0,4,6,2,3,9,8,7,1,5,10,4,10,3,5,1,7,9,2,6,8
383,1,4,550,26,6,1,26,6,1,0,4,8,6,5,2,3,10,1,7,9,0,0,0,0,0,0,0,0,0,0
384,1,1,507,0,0,0,12,3,0,1,2,5,10,3,7,1,4,9,6,8,0,0,0,0,0,0,0,0,0,0
385,1,1,259,14,3,0,14,3,0,0,5,4,3,7,6,2,9,1,8,10,0,0,0,0,0,0,0,0,0,0
386,1,2,238,18,5,0,18,5,0,0,1,4,8,10,9,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
387,0,5,311,13,3,0,13,3,0,0,6,5,2,7,4,3,10,1,8,9,0,0,0,0,0,0,0,0,0,0
388,0,4,366,13,3,0,12,3,0,1,6,4,2,9,3,5,8,1,7,10,0,0,0,0,0,0,0,0,0,0
389,1,1,304,35,8,1,30,7,1,1,6,9,2,1,7,5,10,3,4,8,0,0,0,0,0,0,0,0,0,0
390,0,3,318,26,6,1,26,6,1,0,3,1,6,2,4,7,10,8,5,9,0,0,0,0,0,0,0,0,0,0
391,1,4,291,13,3,0,12,3,0,1,7,5,4,9,3,2,10,1,6,8,0,0,0,0,0,0,0,0,0,0
392,1,3,306,13,3,0,13,3,0,0,7,6,1,2,9,10,5,8,4,3,0,0,0,0,0,0,0,0,0,0
393,0,2,179,29,6,1,29,6,1,0,1,2,6,7,9,10,3,5,8,4,0,0,0,0,0,0,0,0,0,0
394,1,3,302,26,6,1,26,6,1,0,3,10,5,6,9,1,7,2,4,8,0,0,0,0,0,0,0,0,0,0
395,1,2,239,18,5,0,18,5,0,0,5,8,3,2,4,6,10,1,7,9,0,0,0,0,0,0,0,0,0,0
396,0,3,219,11,3,0,11,3,0,0,9,8,2,5,4,3,6,1,7,10,0,0,0,0,0,0,0,0,0,0
397,1,2,254,26,6,1,26,6,1,0,8,1,3,9,5,6,7,4,2,10,0,0,0,0,0,0,0,0,0,0
398,1,0,182,8,3,0,8,3,0,0,6,10,3,4,5,8,9,1,2,7,0,0,0,0,0,0,0,0,0,0
399,0,2,361,27,6,1,26,6,1,1,8,5,2,3,9,7,10,1,4,6,0,0,0,0,0,0,0,0,0,0
400,1,1,299,13,3,0,4,1,0,1,10,3,9,6,1,4,2,5,8,7,0,0,0,0,0,0,0,0,0,0
401,1,1,415,31,7,1,31,7,1,0,7,5,4,6,2,1,8,3,9,10,0,0,0,0,0,0,0,0,0,0
402,0,3,331,0,0,0,0,0,0,0,2,6,8,3,7,4,9,1,5,10,0,0,0,0,0,0,0,0,0,0
403,1,2,426,37,8,1,14,3,0,1,10,3,5,4,9,8,2,1,7,6,0,0,0,0,0,0,0,0,0,0
404,0,1,191,39,9,1,39,9,1,0,2,6,7,9,3,5,1,10,8,4,0,0,0,0,0,0,0,0,0,0
405,0,2,305,18,5,0,18,5,0,0,5,1,2,8,4,7,9,6,3,10,5,9,2,8,4,6,10,1,3,7
406,1,1,271,0,0,0,18,5,0,1,4,7,2,5,3,1,6,9,10,8,0,0,0,0,0,0,0,0,0,0
407,0,4,472,0,0,0,0,0,0,0,1,7,5,10,2,4,6,3,9,8,0,0,0,0,0,0,0,0,0,0
408,1,1,294,31,7,1,31,7,1,0,1,5,8,4,2,9,10,3,7,6,0,0,0,0,0,0,0,0,0,0
409,0,1,188,17,4,0,13,3,0,1,9,4,2,10,8,1,7,3,5,6,0,0,0,0,0,0,0,0,0,0
410,0,2,342,16,3,0,16,3,0,0,7,6,8,10,1,2,3,4,5,9,0,0,0,0,0,0,0,0,0,0
411,1,1,330,40,9,1,13,3,0,1,3,9,1,6,8,10,4,2,5,7,0,0,0,0,0,0,0,0,0,0
412,0,1,229,13,3,0,14,3,0,1,9,1,3,7,5,4,6,2,8,10,0,0,0,0,0,0,0,0,0,0
413,1,4,302,19,5,0,19,5,0,0,7,8,5,3,2,1,10,4,6,9,0,0,0,0,0,0,0,0,0,0
414,0,4,253,18,5,0,18,5,0,0,2,4,6,3,1,9,5,10,8,7,0,0,0,0,0,0,0,0,0,0
415,1,0,199,30,7,1,30,7,1,0,10,4,2,5,6,9,3,1,8,7,0,0,0,0,0,0,0,0,0,0
416,0,3,225,0,0,0,0,0,0,0,4,6,3,10,2,5,7,1,8,9,2,3,7,4,1,10,6,5,9,8
417,1,2,280,26,6,1,26,6,1,0,4,5,3,10,6,7,8,1,2,9,0,0,0,0,0,0,0,0,0,0
418,0,3,354,1,1,0,1,1,0,0,1,9,5,8,4,2,10,7,6,3,0,0,0,0,0,0,0,0,0,0
419,0,2,283,30,7,1,30,7,1,0,6,5,1,7,9,10,8,2,3,4,0,0,0,0,0,0,0,0,0,0
420,1,2,196,6,1,0,11,3,0,1,6,4,3,7,1,5,9,2,8,10,0,0,0,0,0,0,0,0,0,0
421,1,2,253,27,6,1,27,6,1,0,8,7,4,5,3,2,9,1,6,10,0,0,0,0,0,0,0,0,0,0
422,1,1,433,13,3,0,13,3,0,0,9,8,4,7,10,2,3,1,5,6,0,0,0,0,0,0,0,0,0,0
423,1,2,281,12,3,0,12,3,0,0,7,4,2,9,10,3,8,1,5,6,0,0,0,0,0,0,0,0,0,0
424,1,4,336,26,6,1,27,6,1,1,10,9,4,1,7,2,8,5,3,6,0,0,0,0,0,0,0,0,0,0
425,0,1,292,11,3,0,11,3,0,0,2,4,6,5,10,1,8,3,7,9,0,0,0,0,0,0,0,0,0,0
426,0,2,206,13,3,0,13,3,0,0,5,4,6,8,2,3,10,1,7,9,6,2,4,7,3,9,8,1,5,10
427,1,0,353,31,7,1,31,7,1,0,2,9,3,7,10,4,8,1,5,6,0,0,0,0,0,0,0,0,0,0
428,1,1,382,18,5,0,18,5,0,0,5,8,1,9,10,7,6,4,3,2,0,0,0,0,0,0,0,0,0,0
429,1,1,234,26,6,1,26,6,1,0,4,7,3,8,2,1,9,5,6,10,0,0,0,0,0,0,0,0,0,0
430,0,3,308,29,6,1,29,6,1,0,1,2,7,3,9,10,8,6,4,5,0,0,0,0,0,0,0,0,0,0
431,0,2,241,13,3,0,8,3,0,1,4,2,5,7,3,6,10,1,8,9,0,0,0,0,0,0,0,0,0,0
432,1,3,308,11,3,0,11,3,0,0,3,7,2,5,10,6,9,1,4,8,0,0,0,0,0,0,0,0,0,0
433,0,2,216,26,6,1,26,6,1,0,6,4,5,3,7,1,8,2,9,10,0,0,0,0,0,0,0,0,0,0
434,0,2,293,26,6,1,26,6,1,0,6,8,3,4,7,2,9,1,5,10,0,0,0,0,0,0,0,0,0,0
435,1,1,166,13,3,0,13,3,0,0,3,8,4,6,1,7,9,2,5,10,0,0,0,0,0,0,0,0,0,0
436,1,2,307,18,5,0,18,5,0,0,5,4,8,7,3,2,9,1,6,10,0,0,0,0,0,0,0,0,0,0
437,1,3,206,29,6,1,29,6,1,0,4,5,6,8,2,1,9,3,7,10,0,0,0,0,0,0,0,0,0,0
438,0,4,244,13,3,0,12,3,0,1,5,3,4,6,1,7,9,2,8,10,0,0,0,0,0,0,0,0,0,0
439,1,2,198,26,6,1,26,6,1,0,4,7,3,5,2,6,10,1,8,9,0,0,0,0,0,0,0,0,0,0
440,1,1,274,8,3,0,13,3,0,1,8,6,1,9,10,4,5,2,3,7,0,0,0,0,0,0,0,0,0,0
441,0,2,279,13,3,0,14,3,0,1,6,5,3,7,2,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
442,0,3,262,14,3,0,14,3,0,0,7,4,2,9,10,6,3,1,8,5,0,0,0,0,0,0,0,0,0,0
443,1,2,179,18,5,0,18,5,0,0,2,4,7,5,6,3,8,1,9,10,0,0,0,0,0,0,0,0,0,0
